 On-peak Mon-Sat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , Jan-2026 , Feb-2026 , Mar-2026 , Apr-2026 , May-2026 , Jun-2026 , Jul-2026 , Aug-2026 , Sep-2026 , Oct-2026 , Nov-2026 , Dec-2026 , Tot-2026 , Jan-2027 , Feb-2027 , Mar-2027 , Apr-2027 , May-2027 , Jun-2027 , Jul-2027 , Aug-2027 , Sep-2027 , Oct-2027 , Nov-2027 , Dec-2027 , Tot-2027 , Jan-2028 , Feb-2028 , Mar-2028 , Apr-2028 , May-2028 , Jun-2028 , Jul-2028 , Aug-2028 , Sep-2028 , Oct-2028 , Nov-2028 , Dec-2028 , Tot-2028 , Jan-2029 , Feb-2029 , Mar-2029 , Apr-2029 , May-2029 , Jun-2029 , Jul-2029 , Aug-2029 , Sep-2029 , Oct-2029 , Nov-2029 , Dec-2029 , Tot-2029 , Jan-2030 , Feb-2030 , Mar-2030 , Apr-2030 , May-2030 , Jun-2030 , Jul-2030 , Aug-2030 , Sep-2030 , Oct-2030 , Nov-2030 , Dec-2030 , Tot-2030 , Jan-2031 , Feb-2031 , Mar-2031 , Apr-2031 , May-2031 , Jun-2031 , Jul-2031 , Aug-2031 , Sep-2031 , Oct-2031 , Nov-2031 , Dec-2031 , Tot-2031 ,    Total 
  Sundance 09:MW                 ,688.2708,1114.5282,1712.2296,2753.8662,860.6825,902.926,971.0815,987.3284,1133.694,2249.9019,3847.3962,6907.2446,24129.1504,1405.3219,812.8597,2683.05,2107.8171,745.0179,1481.3645,3124.2639,2350.7898,1837.8351,1051.3953,1632.734,560.6537,19793.1035,1118.0437,576.8801,757.3406,525.979,868.9305,1553.2559,3384.2397,3577.1428,2474.4023,1715.9779,3186.8176,1651.5946,21390.6055,928.68,862.0131,534.1202,509.0779,946.8211,2294.8433,2866.3826,2970.6331,2279.9985,2199.9104,1938.2679,1987.9738,20318.7227,2714.4167,1410.6904,1161.0037,1625.6721,664.5483,1348.6284,3055.5857,3532.0977,1808.2057,1429.0518,4051.0178,4658.7881,27459.707,2882.9993,1678.4952,945.6219,531.8137,341.3698,1209.2009,3634.5317,4005.5728,1974.4341,865.8471,2231.6194,1899.4536,22200.959,135292.2344
  Sundance 10:MW                 ,667.5385,1082.5902,1622.4427,2736.5242,825.1911,854.4702,1005.8158,1038.2869,1266.1395,2304.8455,3794.3005,6840.6738,24038.8184,1517.0229,850.6104,2735.9863,2131.0684,736.2134,1470.0851,3050.7639,2395.7925,1833.4226,1118.4213,1595.6897,555.268,19990.3438,1163.8986,529.0182,735.5471,526.8976,834.794,1558.0159,3340.636,3622.3643,2393.5735,1709.1796,3192.6323,1645.1879,21251.7441,938.1666,953.6887,562.2343,498.2056,919.1024,2295.9404,2872.5728,2925.0205,2336.8735,2166.6492,1970.5408,1927.9998,20366.9941,2734.1064,1403.7955,1178.5735,1601.7217,666.1749,1331.6051,2981.0129,3559.7073,1812.8364,1517.1731,3999.2661,4651.2656,27437.2383,2762.2798,1569.5227,932.937,551.79,311.502,1258.5649,3584.6335,3961.2441,2030.7136,876.0016,2229.7312,1922.0972,21991.0176,135076.1406
  Saguaro CT3:MW                 ,0,14973.1719,17411.2813,0,5964.54,27519.5742,27499.5723,27501.7051,26407.7109,31073.3984,25807.7832,5878.2339,210036.9531,17128.5586,19619.3809,27381.1055,23402.9512,26647.916,22695.2344,26739.7773,23541.8926,21419.7441,25050.0371,9472.5664,8901.291,252000.4531,17052.7129,19638.6113,26493.9277,20586.2344,25597.7461,24331.791,24877.7559,25323.5176,22741.1973,26584.3477,16327.2021,2636.2727,252191.3125,20162.9316,22185.1836,28425.6191,21046.7852,27898.0527,24820.8984,26404.6035,24438.5117,23252.9551,29422.8438,17871.6934,14744.2949,280674.375,23253.4824,22418.0703,24635.4512,26168.8906,25384.4473,24492.0176,27137.2344,26181.1406,24238,29431.0254,13133.4072,7943.1592,274416.3438,5547.6406,21153.5977,24532.9492,23907.5645,27455.9199,23147.291,26863.0469,25920.7754,24890.0508,29290.7637,12648.5566,13847.332,259205.4844,1528524.75
  West Phoenix CC4:MW            ,41572.2031,38607.6953,8076.5938,0,21950.1875,37205.9766,37953.8945,38107.7266,36243.9844,43292.875,36292.1367,39502.6445,378805.9063,36420.0078,30725.9961,18853.0098,33514.2227,27594.4844,31477.873,38230.7617,38405.168,36756.6133,37397.3828,34222.4727,39960.2773,403558.2813,38244.4258,38240.8594,20850.8105,35985.4648,31936.5977,36538.6992,37254.6055,40343.0469,37033.0313,30225.7695,37839.2227,39949.2305,424441.75,40775.1563,30783.3281,13269.7148,23821.6895,529.7682,9687.0449,36989.6797,40054.4141,32670.709,17087.2969,29465.6289,28715.0879,303849.5,40163.9805,30005.9473,19053.3984,9654.748,4593.5513,18334.8496,37906.7422,39798.3984,32723.625,28130.7734,39921.0977,40577.832,340864.9688,42282.6875,36616.6016,21368.5645,21327.9063,4530.5332,14759.0283,39156.1953,39285.7266,35302.8047,25907.9492,38516.7305,41278.3984,360333.0938,2211854
  FUT CT A:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.858,2821.9807,2323.6519,1507.3021,815.2294,1877.7489,620.9579,11094.7295,482.4601,532.2485,733.4747,265.2674,544.0966,1776.1823,2350.4238,2073.521,1647.8093,1480.1012,1027.4805,1108.2073,14021.2725,1353.4365,802.2712,1212.5774,831.1543,388.9865,932.7411,2284.4963,2451.9536,1283.4125,1051.3229,3312.7627,3980.4141,19885.5293,915.6596,859.4977,826.0181,182.1562,163.4153,953.0728,2807.3318,2567.7588,1270.1599,447.2946,855.6246,875.4137,12723.4043,57724.9336
  FUT CT B:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.3118,2798.5164,2386.802,1497.121,800.3046,1908.2109,616.7666,11140.0332,489.5114,496.9641,763.9807,263.4239,537.4698,1791.7255,2394.3628,2032.6677,1665.2314,1474.6849,1023.2447,1060.1331,13993.4004,1369.0829,808.6891,1273.3021,833.0844,360.6232,925.936,2369.5798,2470.8594,1282.4272,1025.8439,3252.4851,3966.8123,19938.7246,876.0731,888.668,872.1736,175.6146,154.6211,1007.114,2851.9512,2526.0476,1303.9165,468.2543,841.3566,909.0615,12874.8516,57947.0039
  FUT CT C:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.454,2811.7427,2326.2612,1518.2209,798.3224,1925.8099,618.2443,11120.0547,520.737,526.3282,767.5331,253.6979,532.2123,1799.9816,2411.2573,2066.209,1704.629,1472.2495,1024.3494,1125.9919,14205.1758,1446.3121,824.9962,1216.6775,826.4818,390.4078,902.5169,2401.593,2367.2078,1331.9915,1050.4063,3293.9712,4010.5884,20063.1504,854.2718,837.5148,901.0854,154.0523,147.5512,986.2058,2883.2471,2556.541,1281.0898,458.7884,844.1891,936.0841,12840.6211,58229.0117
  FUT CT D:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.3881,2830.4087,2323.1755,1496.1113,777.7514,1884.9855,614.9076,11053.7275,495.8943,518.5373,755.9701,256.2551,539.8175,1774.6041,2436.1133,2077.7288,1641.9049,1524.8922,1038.6376,1090.8502,14151.207,1433.4861,803.6239,1214.1577,801.4794,363.6479,959.0292,2336.9097,2410.4575,1277.8907,1074.2544,3227.5979,3926.2485,19828.7813,926.6246,901.8148,834.8983,158.9653,160.9263,964.7474,2826.1396,2500.8455,1321.8257,455.7712,857.3364,898.392,12808.2861,57841.9922
  FUT CT E:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.2035,2814.5972,2335.3535,1490.6021,822.3362,1888.4934,605.0725,11092.6582,499.9563,489.2247,767.3188,268.9941,549.6992,1762.2924,2407.6746,2118.6628,1614.4374,1490.6687,1052.5389,1083.0514,14104.5205,1457.686,784.7515,1248.5178,764.7022,384.8015,949.818,2327.9316,2509.0403,1261.0778,1054.9827,3265.2883,4084.7209,20093.3184,890.8898,876.504,817.8811,163.1938,152.1322,985.3602,2825.6899,2500.3101,1340.127,464.7637,827.2715,845.0809,12689.2041,57979.707
  FUT CT F:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUT CT G:MW                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Cholla ST1 Gas Conv:MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4274.8271,513.6099,7012.5474,11309.666,10089.1592,11435.374,21146.7402,19537.5449,15865.6729,9070.1377,16564.5156,12044.168,138863.9688,138863.9688
  Cholla ST3 Gas Conv:MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24579.668,5795.834,18588.8418,11387.1777,3865.3252,12478.834,45721.9531,39418.5078,25920.666,14919.8496,27118.834,30264.459,260059.9375,260059.9375
  DesertSun CC1:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  DesertSun CC2:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Ocotillo CT3:MW                ,13171.7002,36416.1758,29592.3574,41246.1172,33162.4492,19204.9961,27906.1406,28311.6289,24156.4805,16087.5889,21030.0957,16916.1152,307201.8438,18968.9336,30980.3613,11629.3516,10852.1563,5720.6211,12462.6611,7231.0098,9815.8203,12035.3369,6531.7378,27162.7832,23478.3125,176869.0781,12655.9219,24498.8145,19109.6914,11856.9287,10603.3477,8036.7935,7099.2041,8772.374,7118.9253,5984.8398,14596.4971,18338.9746,148672.3125,15578.3096,21962.082,15584.71,20799.8203,15539.1299,9654.1143,10562.2363,16577.7539,13762.3848,10726.915,18030.7559,17732.2656,186510.4844,10395.4082,19669.4238,25681.8574,27402.6426,26359.5703,20876.0469,9791.2666,12119.2012,11365.2314,16154.9111,28979.1621,30217.1914,239011.9063,22767.7031,27603.3672,25556.8047,21591.0332,26199.9102,19931.2949,10338.9639,13714.5967,12481.6006,15775.667,27195.0527,22343.3379,245499.3281,1303765
  Ocotillo CT4:MW                ,4578.792,12882.1211,23334.7891,25756.2773,17034.7578,16005.0039,26175.4629,26377.2871,21812.0957,19700.5703,14434.1787,14390.3564,222481.6875,20680.7949,8396.9258,4962.0449,4282.7319,1248.8237,3383.4641,4972.9971,5900.2134,6068.1396,3405.5107,14843.4854,10640.5137,88785.6484,7291.2104,5107.3232,6259.5542,4389.1982,2766.4412,3348.1199,4860.0894,5142.0225,3691.7668,1850.2849,6646.2261,6273.2173,57625.4531,7498.2124,3827.8784,3854.3025,3860.9446,1325.1447,1907.1012,7861.4551,9610.7744,7208.7852,2481.665,7498.6851,5935.0596,62870.0039,7468.0469,2948.051,8325.9629,4871.3511,2352.0525,3637.1826,6352.5244,8069.8628,5903.5737,5555.3667,14594.0225,18251.5156,88329.5156,18850.8242,4820.9009,9454.7246,2526.0393,1592.9467,3395.2974,8140.7539,10133.1221,6973.645,3531.6494,12938.0059,11170.7275,93528.6328,613621
  Ocotillo CT5:MW                ,4418.6021,13275.3613,23284.2656,25609.2578,17099.291,15952.4727,26108.4746,26435.9102,21884.2871,20195.9629,14298.7705,14598.4385,223161.0938,20266.334,8887.0488,5071.4502,4110.1699,1197.3296,3316.259,5318.5278,6039.292,6073.1646,3834.8423,14090.1074,10449.3311,88653.8516,7738.2139,5021.3135,6459.4731,4266.6914,2800.9177,3491.3921,5190.7646,5852.2354,3782.8474,2029.5872,7038.2114,6320.3906,59992.0352,8863.1045,3757.5364,3733.7612,3956.5566,1285.4323,1930.0237,7739.7798,9438.4707,7276.0898,2916.7114,7448.7954,5950.6406,64296.9023,7306.1548,4601.939,8424.043,5052.5005,2319.6685,3579.0786,6372.3081,8107.5488,5776.0542,6223.8765,14402.5605,18264.1094,90429.8438,18817.3809,6893.1216,9192.7227,2447.3972,1581.5688,3413.9148,7738.2891,10769.5117,6864.1802,3706.1223,13175,11493.2695,96092.4844,622626.25
  Ocotillo CT6:MW                ,0,0,0,0,0,15870.9443,26555.9297,26195.5273,22043.3691,20957.7031,14218.7832,14511.9082,140354.1719,20642.6523,10621.4736,4430.9292,4295.3145,1354.2211,3392.4846,5336.7739,5861.1084,6000.1406,3637.1721,14675.3154,10620.3008,90867.8906,7803.9639,5323.6948,6471.0991,4573.8745,2893.6213,3360.5461,5026.9175,5478.3203,3709.0007,2071.1462,6004.0625,6266.7231,58982.9688,8879.6924,4668.3667,3771.4666,3784.4316,1371.8085,1849.7529,7808.0693,9853.6338,7331.7734,2907.8882,6820.1733,6119.7095,65166.7656,7442.9077,5424.4077,7012.3774,4823.2661,2300.3838,3484.2339,6489.4834,8137.4429,5579.2334,6595.145,14113.084,18232.4766,89634.4453,19277.5371,7110.54,7620.1646,2442.7463,1543.6268,3429.533,7631.6597,10458.0898,6832.3306,3467.7883,12743.3857,11461.4443,94018.8438,539025
  Ocotillo CT7:MW                ,4242.7456,20497.9492,23533.1094,25664.8594,10038.8447,15829.707,26269.9727,26352.4219,21753.8457,25219.7051,10531.8301,6676.8018,216611.7813,20390.1699,13674.7549,3645.9712,3901.6775,1283.1421,3360.9937,5070.1714,5821.9917,6049.2305,4455.0425,10792.9502,10388.1436,88834.2344,7868.1338,7531.6426,4078.1038,4389.1025,2892.1912,3109.7344,5108.8101,5554.6021,3672.2778,1979.1199,5402.0488,6256.0259,57841.793,8974.7051,5839.4585,2800.7905,3828.7229,1293.3894,1862.8839,7641.7715,9389.6162,7467.377,3232.8872,4922.8545,5983.623,63238.0859,7565.5552,5735.5522,4999.8057,4991.936,2365.2412,3574.4521,6253.6328,7919.3184,5894.6523,7265.2563,11428.0391,18185.6699,86179.1094,18886.3262,9014.2598,5276.271,2537.1187,1534.9015,3535.543,7626.4927,10159.6328,6935.4536,4508.022,9966.3008,11505.7754,91486.0859,604190.9375
  FUT CT 06:MW                   ,673.4957,1194.9498,2427.2419,2796.9812,898.5148,863.5991,1001.1503,955.2613,1280.4541,2232.7642,3734.5266,2635.5569,20694.4961,1555.906,1006.6111,4499.7642,2122.0349,756.0944,1489.1313,3103.6338,2433.0432,1812.1887,1108.0555,1553.6477,234.2477,21674.3613,1179.4709,682.5909,1312.0768,531.2899,860.1238,1594.2904,3425.51,3552.7285,2468.252,1723.0789,2181.2649,183.0015,19693.6797,957.3662,878.6179,1472.8445,509.9936,943.8182,2281.2324,2879.2197,2847.4614,2430.6113,2174.4128,1652.8446,1354.4315,20382.8535,2602.4167,1447.7864,2220.7095,1545.4728,654.8682,1353.9286,3015.8223,3544.0078,1878.7595,1503.5785,3226.8176,3658.6565,26652.8242,3028.0581,1971.1549,2054.1843,492.4521,327.2528,1285.9469,3605.3459,3778.2734,1986.0618,912.7592,2235.7219,418.697,22095.9102,131194.1094
  FUT CT 07:MW                   ,686.0966,1119.2792,2337.9385,2772.9417,889.2101,794.9493,987.7487,887.0136,1200.3228,2144.8152,3752.8928,2620.7324,20193.9414,1598.2449,990.7125,4467.6079,2160.0049,711.3618,1483.1658,3069.4077,2395.2085,1809.9823,1107.1035,1586.2532,243.1039,21622.1582,1150.3086,655.05,1279.7347,543.8273,855.4068,1553.3131,3357.7634,3550.6768,2427.0718,1736.1486,2102.3479,182.7062,19394.3555,923.5027,909.7271,1489.5444,494.5043,937.7359,2278.0891,2779.4497,2922.2302,2411.9668,2157.0305,1670.2146,1307.92,20281.916,2669.9812,1431.5037,2211.5334,1481.3337,616.4542,1321.3711,2987.8232,3614.2737,1843.6449,1413.4547,3300.4287,3577.8967,26469.7012,2788.063,1899.3789,2109.5977,532.036,324.414,1247.7045,3608.3552,3891.5425,2086.6406,888.0349,2305.2729,424.255,22105.2969,130067.3438
  FUT CT 08:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.3109,2795.4548,2366.1509,1532.2883,786.334,1909.3947,620.6445,11146.5781,491.3615,480.2184,748.7446,238.9575,539.669,1765.2504,2392.9988,2053.5227,1716.3975,1514.4406,1009.5867,1104.5618,14055.709,1383.5159,860.7097,1222.564,823.0124,378.1835,966.1171,2286.0227,2481.6313,1240.978,1052.9688,3351.0938,3986.9922,20033.7891,910.0294,909.9249,802.4872,168.2774,141.7253,1017.451,2896.6707,2520.1572,1299.4794,478.0582,822.7115,869.387,12836.3604,58072.4414
  FUT CT 09:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.7549,2799.1418,2355.3904,1509.876,800.2438,1892.4448,567.459,11042.3105,507.484,508.405,783.0162,257.9855,530.0167,1764.0105,2440.1313,2060.8018,1589.5167,1476.5653,1080.795,1122.0084,14120.7373,1358.0771,812.1837,1266.9542,815.9511,377.4684,979.9733,2329.4897,2429.9475,1315.6531,1072.7559,3226.2554,3840.2974,19825.0059,885.9169,940.1456,873.3178,183.8495,159.9053,1004.5039,2884.9702,2571.3577,1298.2933,483.7137,785.0102,933.7714,13004.7549,57992.8047
  FUT CT 10:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120.8566,2793.104,2392.5876,1513.4641,815.5774,1935.2986,583.8669,11154.7549,485.7948,500.9109,789.029,261.3203,528.0414,1793.1738,2440.3149,1978.1305,1676.4594,1510.9683,980.3533,1095.6625,14040.1582,1386.7705,824.912,1199.2061,846.2209,363.8825,924.0519,2352.717,2429.0615,1291.4987,1045.4197,3262.418,4047.0081,19973.168,882.7233,929.8983,796.8925,178.3019,135.4532,962.7338,2845.291,2625.9282,1263.2054,446.2803,896.8744,918.365,12881.9473,58050.0313
  Fut LrgFrame CT1:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25983.6035,7665.3955,11477.3096,5308.7822,1489.792,5764.6675,26069.8086,21586.8711,10695.6191,5023.4414,14503.3877,20789.4688,156358.1563,156358.1563
  Fut LrgFrame CT2:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23563.4219,4976.5044,8174.248,3755.2122,1080.1771,4411.8369,24682.7969,19382.3008,9291.54,3023.9299,11628.8262,15329.2754,129300.0547,129300.0547
  Fut LrgFrame CT3:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20557.4766,3126.8135,4960.0571,2437.314,674.7922,3716.717,22115.1582,16294.3193,7568.0269,1888.2092,7522.2017,10382.3779,101243.4609,101243.4609
  Fut LrgFrame CT4:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut LrgFrame CT5:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut LrgFrame CT6:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut LrgFrame CT7:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut LrgFrame CT8:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut LrgFrame CT9:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUTURE NUCLEAR 1:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUTURE NUCLEAR 2:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUTURE NUCLEAR 3:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUTURE NUCLEAR 4:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUT CC1 wCCS:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  FUT CC2 wCCS:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  YUCCA CT5:MW                   ,2292.5417,3266.6826,1512.2233,5371.6382,3026.5051,8115.1958,8454.0781,8637.9316,6898.1675,4433.6113,5600.0161,7432.8022,65041.3945,5082.2988,4439.0283,2337.0078,4551.8218,1885.2566,8064.0249,8249.9648,8345.2012,7305.498,2261.3301,4347.6714,2472.0754,59341.1758,3182.938,2966.2515,1323.6329,1829.5826,1393.0411,8223.7305,8545.998,9276.4854,7944.7939,2608.2104,5675.645,3593.5613,56563.8711,3047.8628,2926.5427,1512.4752,2389.4597,2148.1013,8336.04,8960.2754,9449.0957,7867.1167,3381.6213,4120.0107,4587.8374,58726.4375,4010.1196,2775.3008,1738.506,2898.7434,1346.6078,7815.6743,9519.9648,9942.1982,8080.9463,3938.7761,6025.8389,7104.3354,65197.0117,8242.9873,3935.6487,2438.9373,3276.0952,1817.084,9101.1631,12437.3438,12414.9883,10395.9063,4894.7783,8313.5088,9459.7109,86728.1484,391598.0938
  YUCCA CT6:MW                   ,1665.5696,2760.4514,1389.9944,4833.4116,2650.9402,6431.0435,8433.6221,7173.0078,5694.6704,3988.459,5472.0835,6958.6597,57451.9141,4431.8882,3939.7927,2112.1028,4027.7568,1479.4669,6575.6606,8190.4722,7346.9927,5530.0898,2048.4163,3568.7295,1789.6509,51041.0234,2735.7822,2194.4929,1007.9768,1484.0399,1200.1859,7606.9248,8524.1826,8811.4834,6357.7866,2348.1404,5099.7012,3274.9927,50645.6875,2655.2996,2474.0679,1355.7614,2056.7144,1889.6187,8113.2988,8797.5986,9429.71,7368.0747,3218.5356,3922.9658,4366.3345,55647.9805,3704.2231,2475.197,1627.6732,2671.3286,1225.2113,7758.7656,9481.5293,9992.1719,7984.7104,3827.2195,5369.0483,6482.7095,62599.7891,7822.8853,3638.2012,2408.124,3024.8564,1666.5186,9117.7344,12301.4404,12252.1045,10465.4102,4756.3877,8279.8604,9222.5957,84956.1172,362342.4688
  South Point 1X1:MW             ,0,0,0,0,2146.8804,7296.2251,16359.5938,11069.3242,7725.0972,14662.8486,0,0,59259.9688,0,0,0,0,362.973,1736.4877,8952.2178,6188.064,2083.51,546.2347,0,0,19869.4863,0,0,0,0,65.4228,894.7863,6820.8589,5395.8115,1968.1484,739.2834,0,0,15884.3105,0,0,0,0,1861.0261,5114.3252,6260.7007,6715.5327,3866.896,4620.8994,0,0,28439.3828,0,0,0,0,6560.877,6224.8062,6655.9639,9220.8545,6946.9976,7914.4722,0,0,43523.9727,0,0,0,0,30080.6191,11848.6084,9962.1709,8686.5342,9131.0205,11737.9473,0,0,81446.8984,248424.0313
